source_lat,source_lon,dest_lat,dest_lon,distance_km,route_type,traffic_level,congestion_index,weather,hour,day_of_week,is_peak_hour,vehicle_type,load_weight,time_delay,delay_prob,risk_level
28.359898,77.331768,28.685032,77.471568,40.0,mixed,Medium,0.561,Rain,20,Wednesday,1,Van,770,26.46,0.574,Medium
28.671018,77.182188,28.634832,77.199593,5.5,highway,Low,0.116,Storm,9,Friday,1,Van,651,15.3,0.3097,Medium
28.462567,77.023627,28.636827,77.388277,40.0,city,Low,0.323,Clear,4,Sunday,0,Van,813,19.54,0.3549,Medium
28.399835,77.321539,28.690301,77.12035,40.0,highway,Low,0.15,Clear,22,Saturday,0,Truck,1605,5.35,0.1429,Low
28.446576,77.02501,28.663148,77.218661,39.64,mixed,Medium,0.637,Clear,11,Thursday,0,Truck,1737,20.55,0.3761,Medium
28.612203,77.373407,28.54511,77.252839,14.89,mixed,Low,0.217,Clear,5,Thursday,0,Bike,118,2.83,0.1355,Low
28.674962,77.182851,28.674399,77.237245,6.96,highway,Medium,0.552,Clear,16,Saturday,0,Truck,1996,10.34,0.1972,Low
28.818872,77.218662,28.720868,77.203077,14.46,mixed,Medium,0.513,Storm,12,Thursday,0,Van,997,23.34,0.4316,Medium
28.616496,77.202617,28.738457,77.124162,20.19,highway,Medium,0.612,Storm,15,Thursday,0,Bike,83,20.78,0.3598,Medium
28.661868,77.480697,28.645751,77.080346,40.0,highway,High,0.782,Clear,10,Monday,1,Bike,145,29.57,0.5827,Medium
28.429682,77.301472,28.570884,77.051024,39.8,city,Low,0.271,Clear,16,Saturday,0,Bike,106,13.1,0.2409,Low
28.61332,77.070786,28.792965,77.117448,21.71,city,High,0.846,Clear,18,Monday,1,Truck,1078,29.32,0.5848,Medium
28.58954,77.189845,28.599372,77.360198,19.52,highway,High,0.856,Clear,13,Monday,0,Truck,1959,15.2,0.2922,Medium
28.593155,77.33191,28.608903,77.197539,14.11,mixed,Medium,0.45,Clear,7,Friday,1,Bike,117,16.33,0.28,Medium
28.43611,77.018977,28.621411,77.477852,40.0,mixed,Medium,0.497,Rain,5,Saturday,0,Bike,143,22.17,0.4303,Medium
28.662569,77.490806,28.794675,77.336261,28.58,city,Low,0.121,Clear,14,Saturday,0,Bike,66,12.17,0.2289,Low
28.476639,77.050916,28.529973,77.177079,18.43,city,High,0.996,Storm,17,Thursday,1,Van,991,48.2,0.9189,High
28.631312,77.24623,28.394812,77.327853,40.0,city,High,0.765,Clear,7,Thursday,1,Truck,1232,50.84,0.9205,High
28.672637,77.212585,28.597703,77.228081,12.06,city,Medium,0.69,Rain,18,Sunday,1,Bike,56,26.38,0.5618,Medium
28.436762,77.034242,28.764149,77.11623,40.0,mixed,Medium,0.484,Rain,18,Sunday,1,Van,673,36.38,0.7191,High
28.464371,77.041484,28.525811,77.390634,40.0,city,Medium,0.691,Clear,9,Tuesday,1,Van,864,32.89,0.6492,Medium
28.501107,77.168827,28.646488,77.21925,23.27,city,Medium,0.409,Clear,9,Saturday,1,Truck,1690,27.59,0.5896,Medium
28.521839,77.377257,28.770849,77.118132,40.0,mixed,Low,0.308,Rain,6,Wednesday,0,Truck,1113,26.11,0.5176,Medium
28.75498,77.119126,28.559842,77.340075,40.0,highway,Low,0.254,Rain,16,Wednesday,0,Truck,1409,15.91,0.2648,Medium
28.564448,77.302596,28.675754,77.23661,19.49,city,Low,0.313,Clear,16,Thursday,0,Truck,1523,8.42,0.1579,Low
28.627499,77.238024,28.54736,77.250436,11.63,highway,High,0.744,Clear,5,Tuesday,0,Bike,74,22.06,0.4178,Medium
28.559134,77.333342,28.435874,77.01093,37.8,highway,High,0.832,Clear,20,Tuesday,1,Truck,1455,27.0,0.5588,Medium
28.627545,77.506398,28.685566,77.081123,40.0,city,Low,0.291,Clear,23,Saturday,0,Truck,1119,22.64,0.4609,Medium
28.491325,77.022766,28.70202,77.435065,40.0,highway,High,0.909,Rain,20,Sunday,1,Truck,1919,37.23,0.7869,High
28.649021,77.461783,28.710495,77.169007,38.78,highway,Low,0.123,Rain,0,Friday,0,Van,583,10.49,0.2082,Low
28.694703,77.074811,28.800873,77.315392,34.58,city,Low,0.311,Rain,15,Saturday,0,Truck,1445,24.11,0.4772,Medium
28.754919,77.107679,28.633619,77.072739,18.64,highway,Medium,0.666,Clear,13,Tuesday,0,Truck,1099,8.59,0.1678,Low
28.730137,77.155066,28.612245,77.061041,23.36,mixed,Low,0.145,Clear,0,Thursday,0,Van,537,7.64,0.1711,Low
28.575607,77.345405,28.395727,77.306406,27.49,highway,Medium,0.624,Clear,23,Monday,0,Van,741,9.32,0.1613,Low
28.521232,77.267651,28.342953,77.346671,30.19,highway,Medium,0.5,Clear,13,Wednesday,0,Truck,1279,10.31,0.2104,Low
28.760497,77.096306,28.634491,77.210975,22.69,city,High,0.945,Clear,9,Sunday,1,Bike,133,34.75,0.7191,Medium
28.65473,77.097815,28.572409,77.030261,15.41,city,Medium,0.635,Clear,16,Tuesday,0,Bike,88,10.65,0.1618,Low
28.687109,77.090751,28.753418,77.107522,11.23,highway,Low,0.357,Storm,23,Sunday,0,Truck,1555,10.53,0.1668,Low
28.679343,77.152636,28.605514,77.358496,22.88,highway,Low,0.134,Clear,2,Wednesday,0,Van,826,3.21,0.09,Low
28.5047,77.191264,28.762089,77.12918,33.78,highway,Low,0.152,Clear,22,Friday,0,Bike,62,3.82,0.0765,Low
28.727783,77.188846,28.561621,77.299468,25.07,mixed,Medium,0.642,Clear,0,Wednesday,0,Van,870,16.49,0.2823,Medium
28.63575,77.228368,28.700644,77.435914,26.83,highway,Low,0.183,Clear,2,Thursday,0,Van,555,3.57,0.1242,Low
28.620941,77.394788,28.686895,77.042929,40.0,mixed,Low,0.333,Storm,1,Friday,0,Van,804,25.98,0.5462,Medium
28.613126,77.361823,28.750117,77.136713,39.85,highway,Medium,0.41,Clear,11,Saturday,0,Truck,1433,18.42,0.3398,Medium
28.649983,77.484144,28.514201,77.1794,40.0,highway,High,0.883,Clear,9,Tuesday,1,Van,929,21.47,0.3866,Medium
28.529158,77.375438,28.69065,77.406178,22.24,mixed,Low,0.213,Rain,0,Tuesday,0,Van,676,11.34,0.2124,Low
28.636975,77.259286,28.629993,77.483432,25.16,mixed,Low,0.307,Rain,3,Tuesday,0,Van,977,12.94,0.2612,Low
28.394884,77.327778,28.712764,77.085279,40.0,city,Low,0.356,Clear,23,Tuesday,0,Van,524,13.07,0.2132,Low
28.544764,77.330854,28.744453,77.093607,34.88,city,Low,0.219,Clear,22,Sunday,0,Truck,1802,19.89,0.3674,Medium
28.84327,77.197539,28.577062,77.311224,40.0,city,Low,0.274,Clear,5,Saturday,0,Bike,130,11.2,0.1896,Low
28.447514,77.005386,28.693459,77.038965,40.0,mixed,Low,0.16,Clear,9,Sunday,1,Truck,1796,14.15,0.2483,Low
28.845799,77.185194,28.350619,77.337017,40.0,city,Low,0.213,Rain,4,Sunday,0,Truck,1266,25.42,0.5115,Medium
28.502304,77.200366,28.61697,77.184409,18.38,city,Low,0.364,Clear,23,Thursday,0,Van,969,6.1,0.1181,Low
28.708575,77.170612,28.655556,77.066721,14.87,highway,High,0.97,Clear,13,Thursday,0,Bike,112,18.42,0.3295,Medium
28.44267,77.022592,28.630411,77.0871,24.07,mixed,Medium,0.535,Clear,5,Friday,0,Van,652,10.94,0.1655,Low
28.680426,77.411603,28.638925,77.086305,40.0,highway,High,0.924,Rain,8,Sunday,1,Van,549,29.46,0.6426,Medium
28.693919,77.143123,28.539599,77.264449,25.21,city,Medium,0.67,Rain,12,Saturday,0,Van,763,24.1,0.4599,Medium
28.539635,77.320562,28.469696,77.004952,40.0,mixed,Low,0.399,Clear,6,Monday,0,Bike,77,6.53,0.1689,Low
28.738161,77.160797,28.660533,77.21772,13.65,highway,Low,0.348,Clear,16,Thursday,0,Van,669,2.0,0.0714,Low
28.42656,77.306999,28.450603,77.014624,38.93,mixed,Low,0.256,Clear,22,Saturday,0,Van,865,12.8,0.2388,Low
28.572215,77.037257,28.372424,77.343903,40.0,mixed,High,0.719,Clear,8,Tuesday,1,Van,893,32.99,0.7035,Medium
28.759758,77.13231,28.817925,77.216299,13.36,highway,Medium,0.528,Rain,17,Monday,1,Van,546,23.11,0.4669,Medium
28.527295,77.285058,28.700783,77.077781,35.34,city,Medium,0.682,Rain,16,Wednesday,0,Van,676,22.76,0.4381,Medium
28.442078,77.025879,28.685959,77.087606,38.41,highway,Low,0.165,Rain,15,Tuesday,0,Truck,1532,17.79,0.2888,Medium
28.548002,77.165952,28.649916,77.15763,12.41,mixed,Medium,0.61,Rain,22,Thursday,0,Truck,1806,13.83,0.2399,Low
28.645137,77.182415,28.680412,77.031378,19.56,highway,Low,0.299,Clear,1,Monday,0,Truck,1791,4.41,0.1095,Low
28.643419,77.076126,28.596345,77.2193,16.04,mixed,Low,0.224,Clear,2,Friday,0,Truck,1285,7.3,0.1343,Low
28.490978,77.035688,28.562916,77.252754,32.5,city,Medium,0.611,Clear,18,Tuesday,1,Truck,1058,30.21,0.65,Medium
28.56238,77.340228,28.395363,77.298986,25.98,highway,High,0.709,Rain,5,Monday,0,Bike,148,24.34,0.4634,Medium
28.639033,77.221954,28.556024,77.404379,29.39,city,High,0.863,Rain,19,Thursday,1,Van,760,42.01,0.8466,High
28.51652,77.404514,28.642557,77.363396,19.99,highway,Low,0.368,Clear,4,Tuesday,0,Van,519,3.68,0.1009,Low
28.630293,77.475855,28.67518,77.421363,9.91,city,High,0.83,Clear,17,Wednesday,1,Truck,1447,30.45,0.6652,Medium
28.663735,77.465304,28.776652,77.134482,40.0,highway,High,0.929,Clear,2,Sunday,0,Truck,1311,24.51,0.5091,Medium
28.439237,77.019092,28.65694,77.230218,39.58,highway,High,0.96,Rain,19,Wednesday,1,Truck,1067,38.86,0.7785,High
28.689705,77.430946,28.627188,77.480592,11.61,city,High,0.829,Storm,15,Friday,0,Van,834,38.4,0.762,High
28.64734,77.092174,28.442302,77.043814,31.32,highway,Medium,0.698,Clear,10,Tuesday,1,Van,666,23.07,0.4729,Medium
28.38476,77.324826,28.619411,77.473789,40.0,highway,Medium,0.449,Clear,8,Friday,1,Truck,1487,16.72,0.3314,Medium
28.72624,77.109711,28.657964,77.489143,40.0,highway,High,0.802,Rain,21,Saturday,1,Bike,145,35.53,0.7211,High
28.424175,77.297119,28.522719,77.406261,17.87,highway,Low,0.202,Clear,1,Wednesday,0,Truck,1404,4.12,0.1212,Low
28.650821,77.435081,28.623806,77.366963,7.98,city,Medium,0.654,Rain,11,Sunday,0,Van,924,19.11,0.3268,Medium
28.776798,77.298278,28.687422,77.052404,36.3,mixed,Low,0.144,Clear,10,Tuesday,1,Bike,81,11.02,0.2128,Low
28.389839,77.315368,28.392903,77.320612,5.0,city,Low,0.132,Rain,10,Wednesday,1,Bike,125,16.48,0.2939,Medium
28.587741,77.029757,28.521154,77.391174,40.0,city,Medium,0.479,Clear,6,Monday,0,Truck,1196,23.1,0.4483,Medium
28.751289,77.11537,28.598823,77.394595,33.79,mixed,High,0.835,Storm,18,Saturday,1,Van,836,42.77,0.843,High
28.545854,77.198205,28.860798,77.194935,40.0,highway,Medium,0.537,Clear,21,Sunday,1,Bike,89,21.76,0.4552,Medium
28.604491,77.047079,28.668928,77.422784,40.0,mixed,Medium,0.662,Clear,23,Friday,0,Van,989,14.63,0.2713,Low
28.533331,77.371249,28.733936,77.133531,40.0,city,Low,0.112,Clear,11,Saturday,0,Truck,1412,23.66,0.4543,Medium
28.856528,77.189673,28.554258,77.24812,40.0,city,Medium,0.579,Clear,12,Wednesday,0,Truck,1010,30.31,0.6426,Medium
28.590296,77.299267,28.679841,77.085449,25.48,city,Low,0.132,Clear,22,Tuesday,0,Van,863,10.87,0.1866,Low
28.576323,77.043711,28.558521,77.335392,39.93,city,High,0.848,Rain,19,Saturday,1,Van,887,59.29,0.9473,High
28.620706,77.51065,28.766469,77.343484,32.79,mixed,High,0.95,Clear,20,Monday,1,Truck,1934,44.82,0.874,High
28.436688,77.005318,28.606969,77.214511,31.33,city,Low,0.247,Rain,18,Tuesday,1,Truck,1771,21.09,0.4336,Medium
28.598718,77.305545,28.522092,77.374624,16.05,mixed,Low,0.14,Storm,22,Tuesday,0,Van,795,20.37,0.3743,Medium
28.666666,77.246587,28.778685,77.309869,18.36,city,Medium,0.566,Clear,2,Monday,0,Van,932,11.6,0.191,Low
28.598546,77.053075,28.549746,77.348518,35.9,mixed,High,0.853,Rain,21,Saturday,1,Bike,117,32.1,0.6965,Medium
28.633854,77.20131,28.818774,77.208293,27.09,mixed,High,0.871,Rain,15,Friday,0,Truck,1920,38.43,0.8217,High
28.703804,77.407181,28.532057,77.314853,31.53,highway,Low,0.212,Storm,23,Friday,0,Van,619,14.03,0.2213,Low
28.570863,77.037703,28.520269,77.39391,40.0,city,High,0.909,Clear,7,Monday,1,Truck,1139,41.27,0.8333,High
28.778369,77.141345,28.721429,77.190936,9.56,highway,High,0.846,Rain,20,Thursday,1,Van,618,33.13,0.656,Medium
28.635591,77.478719,28.652779,77.152449,39.11,highway,Low,0.335,Clear,0,Friday,0,Van,621,4.77,0.1168,Low
28.574851,77.345116,28.672181,77.227027,19.26,city,High,0.757,Clear,17,Friday,1,Van,936,32.28,0.6455,Medium
28.560683,77.274225,28.654709,77.232197,15.62,highway,High,0.862,Clear,18,Thursday,1,Van,891,23.22,0.4389,Medium
28.637657,77.233673,28.589574,77.062848,23.22,city,High,0.81,Clear,18,Sunday,1,Van,964,30.24,0.6467,Medium
28.524887,77.250673,28.748734,77.099012,40.0,highway,Low,0.281,Clear,23,Saturday,0,Bike,70,4.59,0.1,Low
28.660964,77.502556,28.428163,77.32445,40.0,highway,Medium,0.579,Rain,13,Saturday,0,Bike,56,12.5,0.2519,Low
28.392537,77.330371,28.550013,77.26148,22.28,city,Low,0.339,Clear,5,Wednesday,0,Van,738,10.4,0.1989,Low
28.635535,77.102286,28.611786,77.21959,14.92,mixed,Low,0.362,Clear,7,Thursday,1,Van,774,8.94,0.1649,Low
28.659965,77.476647,28.450064,77.0523,40.0,city,Medium,0.574,Clear,17,Wednesday,1,Van,952,26.91,0.5399,Medium
28.476526,77.02779,28.837097,77.20356,40.0,city,High,0.715,Rain,21,Sunday,1,Truck,1099,43.65,0.8796,High
28.66761,77.245844,28.554481,77.412157,26.73,highway,Low,0.389,Clear,15,Thursday,0,Truck,1106,5.48,0.106,Low
28.636898,77.18874,28.66199,77.439336,30.66,highway,High,0.812,Clear,20,Wednesday,1,Truck,1419,32.24,0.649,Medium
28.675704,77.233143,28.548841,77.208088,16.96,highway,Medium,0.635,Rain,14,Sunday,0,Van,927,18.7,0.3721,Medium
28.687275,77.067357,28.573273,77.316011,31.86,city,Medium,0.531,Storm,14,Friday,0,Van,807,24.75,0.507,Medium
28.470321,77.050675,28.554472,77.258769,32.0,mixed,Low,0.101,Clear,22,Monday,0,Van,526,5.84,0.1156,Low
28.651751,77.473921,28.70276,77.061846,40.0,mixed,High,0.897,Rain,18,Saturday,1,Van,544,47.99,0.9344,High
28.764506,77.128247,28.656503,77.02542,23.27,city,Low,0.13,Clear,3,Friday,0,Van,800,11.54,0.2207,Low
28.628567,77.226018,28.654995,77.252467,5.12,city,High,0.841,Clear,21,Saturday,1,Bike,131,24.89,0.502,Medium
28.557617,77.245353,28.650173,77.139913,18.03,city,Low,0.253,Rain,22,Saturday,0,Van,947,13.37,0.2291,Low
28.494439,77.030617,28.627042,77.509089,40.0,mixed,Medium,0.483,Storm,11,Saturday,0,Van,558,22.62,0.4462,Medium
28.354376,77.309151,28.544345,77.320541,29.34,city,Medium,0.65,Rain,20,Wednesday,1,Bike,104,20.43,0.3589,Medium
28.681336,77.448546,28.346266,77.303858,40.0,mixed,Low,0.338,Clear,2,Wednesday,0,Truck,1340,9.37,0.1784,Low
28.440195,77.011966,28.596441,77.229555,32.7,city,High,0.841,Rain,8,Thursday,1,Van,850,51.29,0.9424,High
28.563898,77.308244,28.461804,77.043237,34.89,mixed,High,0.986,Clear,8,Tuesday,1,Truck,1897,30.11,0.6116,Medium
28.546404,77.353472,28.794853,77.295837,33.3,highway,Medium,0.607,Clear,11,Sunday,0,Truck,1441,10.23,0.2019,Low
28.720772,77.094632,28.428738,77.31841,40.0,mixed,Medium,0.403,Clear,17,Friday,1,Bike,52,25.6,0.5096,Medium
28.597327,77.231167,28.510764,77.393459,25.42,city,Medium,0.482,Clear,10,Friday,1,Truck,1266,26.32,0.4946,Medium
28.522173,77.20243,28.681965,77.44116,37.85,highway,Medium,0.565,Clear,11,Tuesday,0,Truck,1861,10.93,0.2013,Low
28.563417,77.263623,28.571351,77.034909,26.73,highway,Medium,0.511,Rain,22,Wednesday,0,Van,991,19.31,0.3722,Medium
28.541908,77.367202,28.723996,77.182358,35.77,city,High,0.966,Clear,16,Saturday,0,Bike,51,28.49,0.5824,Medium
28.546742,77.248441,28.655654,77.230598,13.33,mixed,Low,0.101,Storm,5,Thursday,0,Van,787,12.52,0.2528,Low
28.568992,77.342468,28.724681,77.102565,40.0,highway,Medium,0.678,Rain,23,Tuesday,0,Bike,54,10.17,0.1669,Low
28.586434,77.342309,28.832555,77.197029,40.0,mixed,Medium,0.602,Clear,8,Thursday,1,Bike,65,28.44,0.6152,Medium
28.645743,77.431014,28.786062,77.096346,38.59,highway,Medium,0.471,Storm,13,Sunday,0,Truck,1755,24.64,0.4967,Medium
28.692419,77.146655,28.580375,77.32703,23.37,highway,High,0.774,Rain,9,Monday,1,Bike,123,25.14,0.5149,Medium
28.63501,77.361729,28.510966,77.405831,16.26,city,Low,0.199,Storm,1,Thursday,0,Truck,1987,21.24,0.3829,Medium
28.862061,77.218142,28.34788,77.328505,40.0,highway,High,0.949,Rain,19,Tuesday,1,Truck,1640,38.97,0.7906,High
28.742096,77.16836,28.676231,77.41361,31.35,mixed,Medium,0.46,Rain,15,Sunday,0,Van,686,25.36,0.5285,Medium
28.559838,77.279075,28.555733,77.322443,5.0,highway,Medium,0.679,Clear,23,Friday,0,Truck,1911,8.15,0.1553,Low
28.528789,77.188666,28.690625,77.141287,26.47,city,Medium,0.602,Rain,16,Saturday,0,Bike,59,20.08,0.3454,Medium
28.765642,77.098046,28.468087,77.024802,40.0,city,High,0.944,Clear,17,Monday,1,Van,914,48.69,0.9451,High
28.561796,77.31065,28.438723,77.0025,40.0,city,Medium,0.443,Clear,1,Sunday,0,Truck,1537,29.12,0.6327,Medium
28.791433,77.109109,28.376028,77.300221,40.0,city,High,0.933,Clear,17,Wednesday,1,Bike,141,48.07,0.897,High
28.683227,77.470423,28.602453,77.35113,20.82,city,Medium,0.678,Clear,1,Thursday,0,Bike,150,10.71,0.1596,Low
28.692437,77.042802,28.517185,77.27228,40.0,highway,High,0.787,Clear,9,Tuesday,1,Van,844,22.88,0.4797,Medium
28.385002,77.33781,28.574832,77.311619,27.1,city,Medium,0.624,Storm,1,Sunday,0,Van,778,32.14,0.6578,Medium
28.523341,77.201409,28.774265,77.103404,31.81,mixed,High,0.722,Clear,9,Wednesday,1,Truck,1559,39.43,0.814,High
28.667001,77.042821,28.53376,77.385676,40.0,city,Low,0.24,Clear,4,Wednesday,0,Truck,1225,19.41,0.3686,Medium
28.727549,77.113272,28.750376,77.098908,5.0,mixed,High,0.932,Clear,18,Monday,1,Bike,128,21.11,0.4136,Medium
28.527919,77.160615,28.725773,77.122045,30.12,city,Medium,0.653,Rain,14,Wednesday,0,Bike,91,21.1,0.422,Medium
28.646525,77.45251,28.396316,77.306403,35.64,highway,Low,0.241,Clear,16,Tuesday,0,Truck,1654,6.73,0.1468,Low
28.565013,77.357307,28.449266,77.048727,36.94,city,High,0.857,Clear,19,Saturday,1,Van,527,36.02,0.7682,High
28.616294,77.196499,28.586734,77.063855,19.34,city,Medium,0.441,Rain,10,Sunday,1,Van,565,28.55,0.5772,Medium
28.541777,77.184083,28.524868,77.26012,9.53,highway,Medium,0.558,Clear,17,Wednesday,1,Truck,1308,11.12,0.2175,Low
28.662619,77.408979,28.568224,77.024992,40.0,highway,High,0.858,Clear,18,Thursday,1,Bike,141,29.78,0.6258,Medium
28.690169,77.144003,28.81919,77.195475,18.4,city,Low,0.296,Storm,3,Monday,0,Bike,124,20.95,0.422,Medium
28.413091,77.311044,28.529836,77.27314,18.88,city,Low,0.222,Clear,9,Thursday,1,Van,851,16.11,0.27,Medium
28.68796,77.44543,28.641316,77.069258,39.5,city,High,0.834,Clear,9,Saturday,1,Bike,126,39.12,0.7968,High
28.402879,77.327645,28.691202,77.030627,40.0,city,High,0.998,Clear,7,Thursday,1,Bike,71,42.79,0.8374,High
28.44856,77.037596,28.844311,77.19556,40.0,highway,High,0.947,Rain,7,Thursday,1,Van,857,45.68,0.8489,High
28.636288,77.088463,28.747664,77.123397,17.35,mixed,Low,0.243,Clear,16,Friday,0,Van,745,5.37,0.0842,Low
28.523271,77.413364,28.782108,77.095085,40.0,highway,Medium,0.511,Rain,14,Monday,0,Van,1000,23.93,0.4718,Medium
28.850794,77.182472,28.695171,77.117003,26.38,city,Medium,0.551,Clear,5,Thursday,0,Bike,61,11.14,0.1602,Low
28.768555,77.329807,28.782419,77.100183,24.49,city,Low,0.188,Clear,1,Wednesday,0,Truck,1767,16.07,0.2684,Medium
28.533994,77.27779,28.637706,77.373719,17.41,city,Low,0.198,Rain,2,Thursday,0,Truck,1345,18.19,0.3459,Medium
28.519583,77.262444,28.681669,77.414034,30.35,highway,Medium,0.404,Clear,9,Monday,1,Bike,141,18.28,0.3702,Medium
28.603105,77.025613,28.518347,77.380995,39.61,mixed,Medium,0.668,Clear,23,Friday,0,Van,542,18.33,0.377,Medium
28.658015,77.028716,28.467945,77.012851,29.23,highway,Medium,0.49,Clear,3,Wednesday,0,Bike,86,7.3,0.1771,Low
28.493369,77.015508,28.52298,77.246311,33.86,city,Low,0.133,Rain,5,Tuesday,0,Van,620,16.42,0.2713,Medium
28.691902,77.442111,28.614018,77.194732,32.75,mixed,High,0.747,Clear,2,Wednesday,0,Bike,122,28.38,0.5466,Medium
28.572598,77.321279,28.635547,77.061098,38.45,mixed,Low,0.259,Clear,5,Friday,0,Truck,1343,12.04,0.1906,Low
28.847375,77.182485,28.647049,77.161742,24.61,city,Medium,0.586,Clear,12,Saturday,0,Van,974,18.08,0.3361,Medium
28.54982,77.37719,28.381751,77.335097,26.0,city,High,0.939,Clear,21,Monday,1,Bike,141,34.24,0.7351,Medium
28.53754,77.172216,28.851024,77.229453,39.82,mixed,Low,0.148,Rain,5,Monday,0,Truck,1629,18.85,0.3181,Medium
28.628001,77.197808,28.647317,77.474902,35.99,highway,High,0.708,Rain,20,Sunday,1,Van,887,39.45,0.7995,High
28.659692,77.510693,28.501947,77.190292,40.0,city,Low,0.169,Clear,22,Thursday,0,Bike,93,12.13,0.1917,Low
28.412154,77.337706,28.518379,77.397009,14.9,highway,Low,0.268,Rain,18,Tuesday,1,Bike,98,16.4,0.3278,Medium
28.712755,77.202219,28.765712,77.131399,12.08,city,Low,0.162,Clear,0,Thursday,0,Bike,107,2.94,0.0953,Low
28.665628,77.467555,28.611564,77.346683,18.99,city,Low,0.386,Clear,14,Tuesday,0,Truck,1472,11.06,0.1796,Low
28.351192,77.300929,28.761597,77.13319,40.0,mixed,Low,0.261,Clear,5,Friday,0,Truck,1766,13.29,0.2243,Low
28.700284,77.175187,28.625868,77.474372,38.66,highway,Low,0.256,Clear,22,Friday,0,Truck,1725,5.58,0.1595,Low
28.512806,77.184332,28.626835,77.480648,40.0,highway,Low,0.164,Rain,6,Sunday,0,Truck,1762,20.18,0.3954,Medium
28.491316,77.026075,28.596476,77.021914,16.3,city,Low,0.305,Rain,11,Tuesday,0,Truck,1321,14.02,0.2181,Low
28.624705,77.084224,28.729029,77.118402,17.41,city,High,0.874,Rain,8,Monday,1,Truck,1647,44.53,0.9067,High
28.639028,77.090012,28.364934,77.344793,40.0,mixed,High,0.847,Clear,17,Saturday,1,Truck,1278,42.11,0.8685,High
28.590778,77.070945,28.656397,77.454343,40.0,highway,Medium,0.54,Clear,15,Saturday,0,Van,907,11.75,0.2317,Low
28.39908,77.340306,28.692005,77.47475,40.0,mixed,Medium,0.495,Rain,11,Wednesday,0,Van,662,23.97,0.4871,Medium
28.742002,77.19476,28.797692,77.307678,17.17,highway,Low,0.298,Rain,6,Tuesday,0,Van,516,9.98,0.1966,Low
28.589183,77.229957,28.536163,77.406679,24.65,highway,Medium,0.556,Clear,6,Tuesday,0,Bike,86,7.63,0.1609,Low
28.834151,77.225595,28.597485,77.310511,29.98,highway,Low,0.342,Rain,6,Saturday,0,Van,913,11.58,0.1959,Low
28.658438,77.053548,28.824173,77.218334,35.28,highway,Low,0.396,Rain,3,Wednesday,0,Bike,57,11.82,0.1781,Low
28.67247,77.45923,28.489303,77.014447,40.0,city,Medium,0.479,Clear,15,Monday,0,Van,759,23.14,0.4207,Medium
28.405202,77.31061,28.717401,77.090702,40.0,mixed,High,0.741,Clear,20,Monday,1,Bike,121,27.11,0.5179,Medium
28.644791,77.505942,28.538573,77.353849,23.18,city,Low,0.108,Clear,23,Friday,0,Bike,108,7.06,0.1564,Low
28.379392,77.306849,28.82548,77.184662,40.0,mixed,Low,0.378,Rain,4,Thursday,0,Truck,1724,19.77,0.4041,Medium
28.528454,77.207976,28.373656,77.345032,27.87,highway,Low,0.166,Clear,0,Sunday,0,Van,860,3.35,0.0807,Low
28.736678,77.163594,28.390832,77.323103,40.0,city,Low,0.292,Clear,12,Saturday,0,Van,939,17.97,0.3241,Medium
28.733515,77.179415,28.560206,77.340565,26.52,mixed,Medium,0.669,Clear,18,Friday,1,Van,909,24.11,0.4589,Medium
